culture_ar,culture_id,flooding_d,gie_id,gie_locati,lat_grp,lat_plot,lon_grp,lon_plot,parcel_cod,parcel_loc,phenologic,producer_i,production,state_name,2024-01-17,2024-01-22,2024-01-27,2024-02-01,2024-02-06,2024-02-11,2024-02-16,2024-02-21,2024-02-26,2024-03-02,2024-03-07,2024-03-12,2024-03-17,2024-03-22,2024-03-27,2024-04-01,2024-04-06,2024-04-11,2024-04-16,2024-04-21,2024-04-26,2024-05-01,2024-05-06,2024-05-11,2024-05-16,2024-05-21,2024-05-26,2024-05-31,2024-06-05,2024-06-10,2024-06-15,2024-06-20,2024-06-25,2024-06-30,2024-07-05,2024-07-10,2024-07-15,2024-07-20,2024-07-25,2024-07-30,flooding_date_rs
4.6506,2296,,,,,16.478376666667,,-16.015460833333,SN0293600006,,Maturation : Stade Dur,a276dbef-b575-4538-865f-406ef9324c2b,1.5578107365431,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.45,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,2024-03-02
4.7494,2286,,,,,16.477469166667,,-16.019893333333,SN0293600002,,Maturation : Stade Dur,11c8c357-e1c0-42b3-9b29-7318d2cb2dff,0.861438701228119,Closure,0.0,0.0,0.0,0.0,0.36,0.36,1.48,1.48,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,2024-02-26
19.2033,8728,,344e26d3-b76e-4deb-83ad-d343f4daa090,Rosse bethio,16.2785,16.342370833333,-16.1443,-16.055424166667,SN0000002239,BOUNDOUM,Maturation des graines,9afe6f86-fb41-45a0-88e5-872537356221,2.06047,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,15.86,16.39,16.39,16.4,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,16.42,2024-04-06
4.53157,31430,2023/07/16 00:00:00.000,d7bfbea0-ffd2-4e11-b858-f845ed4ed7a7,Mboundoum barrage,16.4003,16.3760483711875,-16.0763,-16.1654532887042,SN0283200023,Begaye ouroulbe,Maturation des graines,0ecf6b64-6592-4418-bafa-21335a9dd7ff,1.40103,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
4.61165,31496,2023/07/11 00:00:00.000,d7bfbea0-ffd2-4e11-b858-f845ed4ed7a7,Mboundoum barrage,16.4003,16.3534248234895,-16.0763,-16.1797660499279,SN0283200024,Begaye ouroulbe,Maturation des graines,0ecf6b64-6592-4418-bafa-21335a9dd7ff,0.660205,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,2024-02-16
4.89553,29923,,d7bfbea0-ffd2-4e11-b858-f845ed4ed7a7,Mboundoum barrage,16.4003,16.3254060520101,-16.0763,-16.1995300836861,SN0283200019,Begaye ouroulbe,Maturation des graines,0ecf6b64-6592-4418-bafa-21335a9dd7ff,1.14184,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,2024-03-12
10.0899,30578,,d7bfbea0-ffd2-4e11-b858-f845ed4ed7a7,Mboundoum barrage,16.4003,16.3590645113482,-16.0763,-16.168367844075,SN0283200022,Begaye ouroulbe,Maturation des graines,0ecf6b64-6592-4418-bafa-21335a9dd7ff,1.08781,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2024-04-06
3.92267,30577,,d7bfbea0-ffd2-4e11-b858-f845ed4ed7a7,Mboundoum barrage,16.4003,16.3242445042963,-16.0763,-16.1995988152921,SN0283200021,Begaye ouroulbe,Maturation des graines,0ecf6b64-6592-4418-bafa-21335a9dd7ff,0.850225,Closure,0.0,0.0,0.0,0.0,0.26,0.26,2.88,2.88,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,2024-02-26
2.79134,25969,,f48f5b60-0dde-461c-9145-3e8a83e1a97e,Mboundoum barrage,16.3999,16.423971515806,-16.0753,-16.085106041282,SN0283200005,Begaye ouroulbe,Maturation des graines,7b4e3eb8-ac65-4726-86b2-68a540f2cb0f,0.499974,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.275781,15388,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5392191666667,-15.4475,-15.4527408333333,SN0000004446,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.247472,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.297834,15393,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5414408333333,-15.4475,-15.45237,SN0000004451,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.218459,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.389869,15387,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5390525,-15.4475,-15.452475,SN0000004445,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.270229,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.495047,15389,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5398133333333,-15.4475,-15.4516458333333,SN0000004447,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.356163,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,2024-03-17
0.567652,15392,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5405691666667,-15.4475,-15.4522141666667,SN0000004450,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.32817,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.27,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,2024-03-17
0.314379,15391,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.539515,-15.4475,-15.45078,SN0000004449,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.241479,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,2024-03-17
0.210353,15390,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5400775,-15.4475,-15.4509266666667,SN0000004448,Bokhol,Développement des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.148858,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,2024-03-17
0.410678,15394,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.5413675,-15.4475,-15.4515033333333,SN0000004452,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.257572,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.344181,15395,,ec0af7ff-51f5-4756-b24e-ee0fa1bd88aa,Bokhol,16.5179,16.540605,-15.4475,-15.4513558333333,SN0000004453,Bokhol,Maturation des graines,33a079ff-c783-4d9f-a40a-83234839844b,0.236702,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
6.54046,25980,,b9164fcf-a19d-4fa0-9d88-410a52e5756d,Ronkh,16.4783,16.43835,-15.9862,-16.0017466666667,SN0292300011,Colonna,Maturation des graines,3792ad98-551d-438b-a7cd-d299e91072c3,1.0922,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
2.70129,13522,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.549115,-15.4854,-15.4889325,SN0000001672,Dagana,Épiaison,9ae6760a-adcb-45ee-8b80-c07ce88eb9d3,0.607802,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
1.504,13504,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.551355,-15.4854,-15.503170833333,SN0000001311,Dagana,Développement des graines,941591f4-9275-4632-8df5-f01d2b99a514,0.649201,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.5327,13530,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.550259166667,-15.4854,-15.485223333333,SN0000001675,Dagana,Développement des graines,b77be464-ced8-4d86-bcf6-ac4ce67aff39,0.29761702992685,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,2024-03-12
0.645366,13531,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.550831666667,-15.4854,-15.484505,SN0000001674,Dagana,Développement des graines,5cff1039-3af9-4db3-b604-d8f9e5ee41e7,0.270082,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.21,1.22,1.22,1.22,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,2024-04-06
0.851395,13532,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.550309166667,-15.4854,-15.4878875,SN0000001678,Dagana,Développement des graines,5cff1039-3af9-4db3-b604-d8f9e5ee41e7,0.319091,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,2024-03-12
0.920703,13524,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.5508425,-15.4854,-15.501115,SN0000002290,Dagana,Développement des graines,9ae6760a-adcb-45ee-8b80-c07ce88eb9d3,0.38206,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.695818,13517,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.530171666667,-15.4854,-15.465825,SN0000001902,Dagana,Tallage,f8a3da05-ccc9-4075-a296-a5213460b52a,0.438628,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.702062,13516,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.529403333333,-15.4854,-15.465865833333,SN0000001901,Dagana,Tallage,f8a3da05-ccc9-4075-a296-a5213460b52a,0.319476,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
2.61857,13512,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.5540875,-15.4854,-15.500435,SN0000001313,Dagana,Tallage,35fb9de4-c64b-47d1-89d4-39720d52873d,0.718261,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.567299,13511,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.522854166667,-15.4854,-15.464894166667,SN0000001897,Dagana,Développement des graines,35fb9de4-c64b-47d1-89d4-39720d52873d,0.312799,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
2.3224,13513,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.554710411902,-15.4854,-15.501398157864,SN0000001312,Dagana,Développement des graines,35fb9de4-c64b-47d1-89d4-39720d52873d,0.611155028043399,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.4942,13514,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.528695833333,-15.4854,-15.465499166667,SN0000001900,Dagana,Tallage,f8a3da05-ccc9-4075-a296-a5213460b52a,0.27794249642527,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.261083,13500,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.549980833333,-15.4854,-15.484903333333,SN0000003025,Dagana,"Floraison, anthèse",941591f4-9275-4632-8df5-f01d2b99a514,0.150177,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,1.04,1.04,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,2024-04-26
0.915029,13519,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.523700833333,-15.4854,-15.467469166667,SN0000001895,Dagana,Épiaison,9fb1fd47-77db-49cf-93c4-8d533230a9da,0.347997,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2.19,2.19,2.19,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2024-04-26
0.846727,13525,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.523818333333,-15.4854,-15.463675,SN0000001892,Dagana,Développement des graines,248b03d4-d87f-4471-8d74-5bda0a66e4fe,0.335537,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,2024-05-06
1.18017,13498,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.523275,-15.4854,-15.464315,SN0000001898,Dagana,Développement des graines,941591f4-9275-4632-8df5-f01d2b99a514,0.403124,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,2024-05-21
0.49343,13499,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.5495725,-15.4854,-15.484376666667,SN0000003024,Dagana,Développement des graines,941591f4-9275-4632-8df5-f01d2b99a514,0.186459,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.63,0.63,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2024-04-26
1.66599,13523,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.550941666667,-15.4854,-15.501893333333,SN0000002289,Dagana,Montaison,9ae6760a-adcb-45ee-8b80-c07ce88eb9d3,0.497209,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,2024-05-06
1.20102,13496,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.553344166667,-15.4854,-15.501494166667,SN0000001679,Dagana,Épiaison,e78381a2-ff53-4949-9266-59d9c9210a1f,0.315114,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.09,0.09,0.09,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,2024-05-21
1.55805,13521,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.5536325,-15.4854,-15.5046925,SN0000001316,Dagana,Développement des graines,335cd3d9-2620-4640-8596-0ff111b2ae54,0.806958,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,2024-04-26
0.76404,13520,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.522910833333,-15.4854,-15.468615833333,SN0000001893,Dagana,"Floraison, anthèse",9fb1fd47-77db-49cf-93c4-8d533230a9da,0.309833,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,2024-04-26
0.810339,13501,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.549185833333,-15.4854,-15.485205,SN0000003023,Dagana,Développement des graines,941591f4-9275-4632-8df5-f01d2b99a514,0.306194,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,2024-03-27
0.957072,13506,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.557088333333,-15.4854,-15.50508,SN0000001315,Dagana,Maturation des graines,941591f4-9275-4632-8df5-f01d2b99a514,0.365573,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,2024-04-26
2.54455,13507,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.525435833333,-15.4854,-15.463448333333,SN0000001899,Dagana,Développement des graines,acc47c01-1925-44c6-8711-bc6ba9ca8b4a,0.705392,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,2024-05-06
1.76039,13497,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.55106,-15.4854,-15.504024166667,SN0000002288,Dagana,Développement des graines,7f9f5066-9a07-46e6-977e-d482594d8962,0.577951,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,2024-04-26
0.47679,13527,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.5223975,-15.4854,-15.465624166667,SN0000001896,Dagana,Développement des graines,9338ebfd-fcf3-42ba-bc5e-8878976742cd,0.284078,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,2024-05-06
0.1739,13529,,21000aca-9b77-4fa3-ba26-7a0eefcb99c5,Dagana,16.5103,16.550634166667,-15.4854,-15.4841925,SN0000001676,Dagana,Développement des graines,9338ebfd-fcf3-42ba-bc5e-8878976742cd,0.23767810185349,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.54,0.54,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2024-04-26
